Stimuli not evoking a direct response, each row is a stimulus vector	2014May11

0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.3909125e+02	7.3308933e+01	-5.8470580e+01	2.7906269e+02	2.8451818e+02	1.7561676e+02	-1.2329194e+02	4.2784733e+01	-5.5917275e+01	1.7506875e+02	4.8706381e+01	-1.1891220e+02	9.3878333e+01	2.6832836e+02	-7.0510099e+01	-2.2467065e+01	-1.3433993e+02	1.0434756e+02	8.4297721e+01	5.8071376e+01	
-1.1875533e+02	6.5500449e+01	-2.2476208e+02	1.1458084e+02	1.2899575e+02	-1.0823735e+02	9.0943232e+01	-2.3518578e+02	1.0555976e+02	3.2991055e+01	-7.2154460e+01	8.4118752e+01	2.4591799e+02	-1.5079342e+02	-4.3445333e+01	1.1783008e+02	1.0732128e+01	-2.4571351e+02	2.8557549e+02	2.1821378e+01	
-1.1873291e+02	-1.0006043e+02	1.0639415e+02	1.2067929e+02	-5.0409404e+01	-1.9578921e+01	7.0343191e+01	-4.9289358e+01	8.9359979e+01	1.5275653e+02	-1.3161922e+02	-1.0803987e+02	9.1119097e+01	2.5923142e+02	9.5603229e+01	5.4371668e+01	2.9141940e+02	-1.6312764e+01	1.3840405e+02	5.6933001e+01	
3.8055415e+01	1.9478076e+02	1.0194892e+01	1.2597658e+02	6.1861951e+01	4.6235896e+01	1.2884335e+02	1.3298153e+02	-2.3109311e+02	-1.1046594e+02	-2.6242798e+02	1.1494814e+02	-7.5139744e+01	2.4712100e+02	2.0549176e+02	5.5070999e+01	9.1603241e+01	-1.8787370e+01	-4.7854125e+01	-2.1420679e+02	
-6.6050221e+01	2.2255166e+02	1.6007336e+02	-9.5220147e+01	-7.3411920e+01	2.2827844e+02	-1.8600085e+02	1.3850734e+02	-1.9868437e+01	4.7364581e+01	1.7677054e+02	-5.6843257e+01	-1.9393577e+02	1.1638738e+02	-7.8190595e+01	-1.5380653e+02	2.8880895e+02	-2.1359154e+02	2.7377273e+02	-4.7688925e+01	
-9.9068831e+01	2.9065331e+02	1.7370508e+02	-7.0577865e+01	-1.0708186e+02	1.3859894e+02	1.0894556e+02	7.1361933e+01	2.4230770e+02	-1.5649362e+01	5.6547627e+01	-2.8094698e+02	-1.0164939e+02	1.8390794e+02	-4.3265834e+01	-1.7947677e+02	-6.5736413e+01	1.4663040e+02	3.2119466e+01	2.1979066e+01	
-1.3397398e+02	2.9160970e+02	6.2689890e+01	6.1933134e+01	9.6091469e+01	1.1628700e+00	-6.1324371e+01	-1.4326235e+02	-9.6076265e+01	-1.6130633e+02	7.8803135e+01	6.7708902e+01	1.9512965e+02	-5.7466335e+01	-1.0300177e+02	1.6533432e+02	2.6874024e+02	-1.1196162e+02	2.6831553e+02	-2.9639498e+01	
-4.4773253e+01	1.7285913e+02	4.1931004e+01	-9.4818288e+01	-5.7294958e+01	-2.2958383e+02	1.4346468e+02	2.1721490e+01	1.4613245e+01	5.1114948e+01	-1.5693906e+02	7.0629942e+01	-2.0140472e+02	1.2459685e+02	1.3802388e+02	6.5775356e+00	3.9337465e+01	2.4206654e+02	-5.6482566e+01	2.6456922e+02	
-1.8209785e+02	2.0229323e+02	-5.4827769e+01	-8.8631628e+01	3.2300521e+01	-1.3910522e+02	-1.2821609e+02	2.3246185e+02	1.1390546e+02	-1.0500504e+02	7.6118861e+01	-1.7763883e+02	1.1559733e+02	-9.0909179e+01	7.3726663e+01	-5.1605734e+01	1.6112148e+02	7.6036515e+01	-7.4594320e+01	1.2184274e+02	
